turn_node_id,condition,condition_id,conversation_id,sequence_index,turn_index,slot,x,y
1438,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,10,5.0,author_2,-0.11690533452797024,-0.2345491887004792
1439,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,11,6.0,author_1,-0.26455240491790816,-0.04460830554240541
1440,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,12,6.0,author_2,-0.18980366473655608,-0.009546795713673131
1441,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,13,7.0,author_1,-0.2667381690049537,0.09285093810933029
1442,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,14,7.0,author_2,-0.20255684143512423,0.06634276668503439
1443,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,15,8.0,author_1,-0.12156581814883802,-0.11885930824144575
1444,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,16,8.0,author_2,-0.2273491167840287,-0.04556735402204516
1445,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,17,9.0,author_1,-0.19427515472580692,-0.04191514356502428
1446,Human-Human,human-human,JFI8cNwhGfRT2Jd6JUd0,18,9.0,author_2,-0.012403418854874795,-0.1864863918643088
1448,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,2,1.0,author_2,-0.07012580558886043,-0.0163126854379173
1449,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,3,2.0,author_1,-0.13862692961723538,0.012919381674481693
1450,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,4,2.0,author_2,-0.1918342456007746,0.036818440747494546
1451,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,5,3.0,author_1,-0.14619545552929275,0.06249581927133966
1452,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,6,3.0,author_2,-0.1896489499144487,0.12691703515707875
1453,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,7,4.0,author_1,-0.06497879999537823,0.09016861304630683
1454,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,8,4.0,author_2,-0.0457044284008839,0.009064868792926247
1455,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,9,5.0,author_1,-0.06872035036156976,-0.04063720684785324
1456,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,10,5.0,author_2,-0.09160826162398006,-0.020317523761379613
1457,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,11,6.0,author_1,-0.19557774796197652,-0.0021932322599403885
1458,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,12,6.0,author_2,-0.13128287590309845,0.10039776194025157
1459,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,13,7.0,author_1,-0.19848079387987883,0.1927698221721848
1460,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,14,7.0,author_2,-0.012616041684590785,0.022134030186094642
1461,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,15,8.0,author_1,-0.06144187596636548,0.1266570502645618
1462,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,16,8.0,author_2,-0.08404101304197484,0.0790166621951704
1463,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,17,9.0,author_1,-0.07489566482436831,0.05658679756072412
1464,Human-Human,human-human,JYZ6dAbVtTCZL8fZXM8s,18,9.0,author_2,-0.10471951145170792,0.019390179361782552
1465,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,1,1.0,author_1,-0.044644242779946566,0.048724210026283764
1466,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,2,1.0,author_2,-0.00624611989148177,0.1205167057806542
1467,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,3,2.0,author_1,-0.04476057625648197,-0.05823173390967416
1468,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,4,2.0,author_2,-0.21014862341126067,-0.034041130310335815
1469,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,5,3.0,author_1,-0.2159036213006209,-0.033786536818443236
1470,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,6,3.0,author_2,-0.20991608429878347,0.01361742567928177
1471,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,7,4.0,author_1,-0.17213525714217823,-0.09796865068712567
1472,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,8,4.0,author_2,-0.13242224712832473,-0.12531222290759308
1473,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,9,5.0,author_1,-0.11399029749439021,-0.08518067292100812
1474,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,10,5.0,author_2,-0.2078456871851264,-0.07434688855890818
1475,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,11,6.0,author_1,-0.13306142831916484,-0.07663063339947011
1476,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,12,6.0,author_2,-0.26736795749978215,-0.0871672915495365
1477,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,13,7.0,author_1,-0.09492177711265055,-0.11116156384672732
1478,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,14,7.0,author_2,-0.0022945655474761813,-0.03348949998979562
1479,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,15,8.0,author_1,-0.16885967410025035,0.008565704340697717
1480,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,16,8.0,author_2,-0.22012248184471586,0.01243070218949794
1481,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,17,9.0,author_1,-0.08135049354601086,0.09203277024938805
1482,Human-Human,human-human,K6nustVFF5ei8GiBLmiZ,18,9.0,author_2,-0.22911841952779904,0.03486067988831655
1483,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,1,1.0,author_2,-0.17278927260394844,-0.1073536417865834
1484,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,2,1.0,author_1,-0.1364582488921882,-0.08002098929864171
1485,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,3,1.0,author_2,-0.18731394833767123,-0.08427045183120417
1486,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,4,1.0,author_1,0.055948974846433415,-0.0010298420775056195
1487,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,5,2.0,author_2,-0.11358895161319629,-0.014190198635216747
1488,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,6,2.0,author_1,-0.10509308052663922,-0.05108232307437028
1489,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,7,3.0,author_2,-0.11455471852657145,-0.14300790846952913
1490,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,8,3.0,author_1,-0.05566679204552146,-0.2354161938818611
1491,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,9,4.0,author_2,0.016791113232796848,-0.2512688762152337
1492,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,10,4.0,author_1,-0.0007205434448533873,-0.10278202032465523
1493,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,11,5.0,author_2,-0.034245247569629635,-0.057564166403885425
1494,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,12,5.0,author_1,-0.04849263718159656,-0.005454595974510253
1495,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,13,6.0,author_2,-0.20010190581855075,-0.09340429241161664
1496,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,14,6.0,author_1,-0.24818358720847208,-0.1313867099054171
1497,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,15,7.0,author_2,-0.10138662246140337,-0.09334708909319907
1498,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,16,7.0,author_1,-0.06779239934464523,-0.13581057448636266
1499,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,17,8.0,author_2,-0.23078394421204462,0.08797071017649954
1500,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,18,8.0,author_1,-0.12666617125430127,-0.044783061460604276
1501,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,19,9.0,author_2,-0.10137022144533848,-0.07830799592985893
1502,Human-Human,human-human,NSZE9lXnuxIl0ZT4gRoy,20,9.0,author_1,-0.1375197000426059,-0.09037821465388383
1503,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,1,1.0,author_2,-0.15282985268751487,-0.17758880295309107
1504,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,2,1.0,author_1,-0.22859843769080754,-0.010597219595373963
1505,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,3,1.0,author_2,-0.16200815499701626,-0.09903585602686724
1506,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,4,1.0,author_1,-0.16950056275037167,-0.13483304095832593
1507,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,5,2.0,author_2,-0.34270091993097096,-0.024072570349846806
1508,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,6,2.0,author_1,-0.1462696359301635,-0.08810680909276904
1509,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,7,3.0,author_2,-0.1075296473890757,0.043420739740555034
1510,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,8,3.0,author_1,-0.09352571491888421,0.08575282260025105
1511,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,9,4.0,author_2,-0.16982289892899416,0.046638508706323925
1512,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,10,4.0,author_1,-0.26229098611675916,0.03222478761018278
1513,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,11,5.0,author_2,-0.06950243414266494,-0.06335399730564252
1514,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,12,5.0,author_1,-0.15582100833330603,0.011540034099992585
1515,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,13,6.0,author_2,-0.28304204980536973,0.08449303169362753
1516,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,14,6.0,author_1,-0.2178826189985223,0.026933355088066803
1517,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,15,7.0,author_2,-0.20236709255273752,0.119399832970942
1518,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,16,7.0,author_1,-0.06402198765787878,0.10779399052389041
1519,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,17,8.0,author_2,-0.1758979723642251,-0.06553010394690276
1520,Human-Human,human-human,OdyHy12i4PsBZkM4jjdC,18,8.0,author_1,-0.12990026287665027,-0.054261653875978755
1523,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,1,1.0,author_1,-0.16900646637685343,0.13610913762367746
1524,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,2,1.0,author_2,-0.16058926499961862,0.11338211037682862
1525,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,3,2.0,author_1,-0.2746581014205912,-0.011882606296350975
1526,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,4,2.0,author_2,-0.13111185957357016,-0.038928944936478346
1527,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,5,3.0,author_1,-0.2338249548442666,-0.03378903373318802
1528,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,6,3.0,author_2,-0.24009190464492253,-0.009347979380907595
1529,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,7,4.0,author_1,-0.2759245648595986,-0.12338980798711206
1530,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,8,4.0,author_2,-0.25821220503023623,-0.097275012008981
1531,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,9,5.0,author_1,-0.22886642641052765,-0.15168062699839654
1532,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,10,5.0,author_2,-0.16858567483304868,-0.24249452765886553
1534,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,12,6.0,author_2,-0.23731449997342535,-0.14069843957537403
1535,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,13,7.0,author_1,-0.11367398101935688,-0.11251253671806417
1536,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,14,7.0,author_2,-0.22745657937961353,-0.11478119324321463
1537,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,15,8.0,author_1,-0.23447969943419641,-0.23912807672972103
1538,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,16,8.0,author_2,-0.2773162064196933,-0.18841958617509172
1539,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,17,9.0,author_1,-0.05909938300972222,-0.22573500639325628
1540,Human-Human,human-human,P1SZ3AZnoi1oqt5EbYh5,18,9.0,author_2,-0.26721720077919037,-0.1546113568433685
1541,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,1,1.0,author_2,-0.15673402097333053,0.08408903542423578
1542,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,2,1.0,author_1,-0.07313880575904705,0.10183672631157556
1543,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,3,1.0,author_2,0.02928411577573655,0.11799556136966063
1544,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,4,1.0,author_1,-0.1436061105951321,0.016139503778253267
1545,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,5,2.0,author_2,-0.02337046593427182,0.18317233329495108
1546,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,6,2.0,author_1,-0.007939438060608626,0.06618479108356623
1547,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,7,3.0,author_2,-0.0019164069364160019,0.1662360414848526
1548,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,8,3.0,author_1,-0.05555176359787434,0.15841179605987246
1549,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,9,4.0,author_2,0.048193216256327685,0.08621697396905942
1550,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,10,4.0,author_1,0.0032707911962656776,0.124492209085863
1551,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,11,5.0,author_2,-0.03291823649219373,0.26134348711795746
1552,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,12,5.0,author_1,-0.019776941146045657,0.17271783533900706
1553,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,13,6.0,author_2,0.0054208223264147915,0.20645486055580078
1554,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,14,6.0,author_1,0.0631008904064621,0.10516903450736184
1555,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,15,7.0,author_2,-0.3121413455485127,0.0805219251058102
1556,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,16,7.0,author_1,-0.08748173663959638,0.05452600791686227
1557,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,17,8.0,author_2,-0.12179205927841999,0.10244713848557047
1558,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,18,8.0,author_1,0.012732318419621936,0.1030053754813491
1559,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,19,9.0,author_2,-0.025925075897172675,0.01601858638987285
1560,Human-Human,human-human,Pzb5I6nhg196AWLpukmz,20,9.0,author_1,-0.18344780429037894,0.037482489676843894
1561,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,1,1.0,author_1,-0.24343740069219438,-0.03541722231602959
1562,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,2,1.0,author_2,-0.02547337390674067,-0.1709461672888317
1563,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,3,2.0,author_1,-0.1473695291223891,-0.10292198007841358
1564,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,4,2.0,author_2,-0.02079090755503946,-0.08664535585704092
1565,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,5,3.0,author_1,-0.33032488221037115,-0.10956360481528755
1567,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,7,4.0,author_1,-0.18351328746038764,-0.06140265355440479
1568,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,8,4.0,author_2,-0.20700085313621597,-0.1455204028267127
1569,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,9,5.0,author_1,-0.1087452785478075,-0.06085838502895172
1570,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,10,5.0,author_2,-0.21975725322989437,-0.020568209439122614
1571,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,11,6.0,author_1,-0.054926991866929634,0.03939917918934703
1572,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,12,6.0,author_2,-0.07290456681693976,0.12934464774391308
1573,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,13,7.0,author_1,-0.2397798034335574,-0.09153562646554235
1574,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,14,7.0,author_2,-0.14462336141250615,0.08175350253274072
1575,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,15,8.0,author_1,-0.2535750628015476,0.029370302457448556
1576,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,16,8.0,author_2,-0.25599897757452733,0.046637911839713685
1577,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,17,9.0,author_1,-0.19827211484727753,-0.03899736472497352
1578,Human-Human,human-human,RGwAQvKrGEfTj8ym6lju,18,9.0,author_2,-0.21081674406993983,-0.08787125645162701
1579,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,1,1.0,author_1,-0.12175002807445225,-0.3234008900994539
1580,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,2,1.0,author_2,-0.22186451091665718,-0.22254963564145724
1581,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,3,2.0,author_1,-0.16322171233789118,-0.3141342836845564
1582,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,4,2.0,author_2,-0.2776656081285668,-0.19207550508879162
1583,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,5,3.0,author_1,-0.17462948041150655,-0.08534958210605242
1584,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,6,3.0,author_2,-0.20759253274836278,-0.17979336031716764
1585,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,7,4.0,author_1,-0.24361696732901061,0.0637419662202031
1587,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,9,5.0,author_1,-0.26202233977884865,0.010061385417015085
1588,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,10,5.0,author_2,-0.11013146660543115,-0.09213445832776107
1589,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,11,6.0,author_1,-0.23182311027482178,-0.07129098847857852
1590,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,12,6.0,author_2,-0.17451658681799317,-0.23503562208934464
1591,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,13,7.0,author_1,-0.015607565232248925,-0.2158129561397561
1592,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,14,7.0,author_2,-0.19875235444778663,-0.10109087161851575
1593,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,15,8.0,author_1,-0.12774124655871485,-0.24053029616059957
1594,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,16,8.0,author_2,-0.1807527281345545,-0.216985254168205
1595,Human-Human,human-human,Tf1TksJV6vLRqvWrSi52,17,9.0,author_1,-0.2730871734406271,-0.19024247971173208
1597,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,1,1.0,author_1,-0.07225599160728222,-0.21505965031332455
1598,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,2,1.0,author_2,-0.09866665399083807,-0.19302004406658954
1599,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,3,2.0,author_1,-0.06407314107841684,-0.11901775095045965
1600,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,4,2.0,author_2,0.067866726968902,-0.1979778557031514
1602,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,6,3.0,author_2,-0.23471766746975953,0.04224680912884625
1603,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,7,4.0,author_1,-0.062040689796888086,-0.12627932754682064
1604,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,8,4.0,author_2,-0.22407679662139218,-0.07061169796478382
1605,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,9,5.0,author_1,-0.054379853808316746,0.0019705317838676732
1606,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,10,5.0,author_2,-0.2183435181536903,-0.11666134706472533
1607,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,11,6.0,author_1,-0.1350065383460945,-0.10430626224843831
1608,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,12,6.0,author_2,-0.2440341301339274,-0.03636167776191495
1609,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,13,7.0,author_1,-0.12120447170294993,-0.11032624269344007
1610,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,14,7.0,author_2,-0.15756981338967263,-0.14856836434809068
1611,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,15,8.0,author_1,-0.13596332109205603,-0.2471319129405448
1612,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,16,8.0,author_2,-0.011877513127390365,-0.1308319727914676
1613,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,17,9.0,author_1,0.013462602435474372,-0.2475807027613554
1614,Human-Human,human-human,ULRAMZF7ra0i53A9w3Gv,18,9.0,author_2,0.09537372743442965,-0.262932506250093
1615,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,1,1.0,author_2,-0.1334264582522104,-0.07298989702499917
1616,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,2,1.0,author_1,-0.2148798409244671,-0.0643605019625185
1617,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,3,1.0,author_2,-0.08363932555577366,-0.1630371155483537
1618,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,4,1.0,author_1,-0.03444447271588848,-0.11751474161448644
1619,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,5,2.0,author_2,-0.15326255988552537,-0.04400621839715081
1620,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,6,2.0,author_1,-0.13058226344862106,0.14916433230517506
1621,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,7,3.0,author_2,-0.09103911146913185,-0.07981009812157588
1622,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,8,3.0,author_1,-0.020347605277356774,-0.07298040375449952
1623,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,9,4.0,author_2,-0.09796534280674273,0.02463468463891524
1624,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,10,4.0,author_1,-0.11120224706823681,-0.028161215384876825
1625,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,11,5.0,author_2,-0.12354725775138163,-0.021000788193565142
1626,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,12,5.0,author_1,-0.03139450576665307,-0.024065255208374096
1627,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,13,6.0,author_2,-0.1286271914889296,-0.13492429036926118
1628,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,14,6.0,author_1,-0.00316173737813092,-0.08155351289439117
1629,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,15,7.0,author_2,-0.19767706445652672,-0.0819480726546743
1630,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,16,7.0,author_1,-0.2663934906679861,-0.10972697890250557
1631,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,17,8.0,author_2,-0.10147525132648776,0.09219376731052802
1632,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,18,8.0,author_1,-0.09022738842957607,0.06699615708167389
1633,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,19,9.0,author_2,-0.18450332371576839,0.0019370514128700701
1634,Human-Human,human-human,WXfjYvL0j5iHL8rllFn1,20,9.0,author_1,-0.04923938649650533,-0.049384725690495235
1635,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,1,1.0,author_1,-0.16803493563858976,0.03889457714033104
1636,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,2,1.0,author_2,-0.26106135092451055,-0.07073301713497264
1637,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,3,2.0,author_1,-0.16914028252856889,-0.13175401090980365
1638,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,4,2.0,author_2,-0.19691690074815224,0.012582844441061971
1639,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,5,3.0,author_1,-0.04515828374958692,-0.010904044048004966
1640,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,6,3.0,author_2,-0.1296654241954458,0.11060237382856054
1641,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,7,4.0,author_1,-0.1136059018860588,0.16605934988196835
1642,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,8,4.0,author_2,-0.012037708993185488,-0.006609649689103781
1643,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,9,5.0,author_1,-0.0886240812912127,-0.000744988833760318
1644,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,10,5.0,author_2,0.0932368102838427,0.0652011461508433
1645,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,11,6.0,author_1,-0.025849425428527077,0.03748020416312971
1646,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,12,6.0,author_2,-0.0613884667109105,0.14932217372478757
1647,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,13,7.0,author_1,-0.1643950021097837,0.06022852454210089
1648,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,14,7.0,author_2,-0.01794590363815196,-0.015528425838067832
1649,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,15,8.0,author_1,-0.03680841875443315,0.030642954750245685
1650,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,16,8.0,author_2,-0.06139108925561815,0.11919671753749156
1651,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,17,9.0,author_1,-0.204162128520193,0.06178171825133441
1652,Human-Human,human-human,WYnhagFwtR0bJ9vucGsm,18,9.0,author_2,-0.04590533296580206,0.06003679602367217
1653,Human-Human,human-human,YprMqddWHK39musGQ4si,1,1.0,author_1,-0.16214629973407763,-0.008060906831105361
1654,Human-Human,human-human,YprMqddWHK39musGQ4si,2,1.0,author_2,-0.27077098056111604,-0.0829491721074389
1655,Human-Human,human-human,YprMqddWHK39musGQ4si,3,2.0,author_1,-0.18353889756410802,-0.09077017979658573
1656,Human-Human,human-human,YprMqddWHK39musGQ4si,4,2.0,author_2,-0.023079972373090295,-0.21431283505444945
1657,Human-Human,human-human,YprMqddWHK39musGQ4si,5,3.0,author_1,-0.24566819291316297,-0.10397498189452707
1658,Human-Human,human-human,YprMqddWHK39musGQ4si,6,3.0,author_2,-0.1765174812041871,-0.0394152172960259
1659,Human-Human,human-human,YprMqddWHK39musGQ4si,7,4.0,author_1,-0.11086876567857044,0.20917366928444286
1660,Human-Human,human-human,YprMqddWHK39musGQ4si,8,4.0,author_2,-0.19573989936590508,0.023241875079359594
1661,Human-Human,human-human,YprMqddWHK39musGQ4si,9,5.0,author_1,-0.17469415785626732,0.07489979734221541
1662,Human-Human,human-human,YprMqddWHK39musGQ4si,10,5.0,author_2,-0.16685289087301197,0.058982004838824105
1663,Human-Human,human-human,YprMqddWHK39musGQ4si,11,6.0,author_1,-0.120116810502197,0.038247028523019394
1664,Human-Human,human-human,YprMqddWHK39musGQ4si,12,6.0,author_2,0.09112751019587464,-0.14562207692022766
1665,Human-Human,human-human,YprMqddWHK39musGQ4si,13,7.0,author_1,-0.26503370468861565,0.11641848632207513
1666,Human-Human,human-human,YprMqddWHK39musGQ4si,14,7.0,author_2,-0.15738554832446555,0.002143021911713565
1667,Human-Human,human-human,YprMqddWHK39musGQ4si,15,8.0,author_1,-0.20910445513834205,0.13501260226928322
